ID,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Age,Gender,Gender_TEXT,Education,Income,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Party,Party_TEXT,DemRep_C,Social_Conserv,POTUS2016,internet,zip,consistent,concordancy,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item,Economic_Conserv
654,fake,2,13.425,78,0,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,1,0,1,0,0,0,0,0,1,13,1
654,real,2,2.389,81,0,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,1,0,1,0,0,0,0,0,1,1,1
654,fake,2,13.45,79,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,1,0,1,0,0,0,0,0,1,22,1
654,real,2,37.472,65,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,1,0,1,0,0,0,0,0,1,10,1
654,fake,2,28.524,80,0,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,1,0,1,0,0,0,0,0,1,23,1
654,fake,2,21.859,50,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,0,0,1,0,0,0,0,0,1,24,1
654,fake,2,5.224,85,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,1,0,1,0,0,0,0,0,1,16,1
654,real,2,2.801,69,0,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,1,0,1,0,0,0,0,0,1,4,1
654,fake,2,5.894,85,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,0,0,1,0,0,0,0,0,1,17,1
654,real,2,NA,77,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,1,0,1,0,0,0,0,0,1,5,1
654,fake,2,9.83,81,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,0,0,1,0,0,0,0,0,1,18,1
654,real,2,6.072,88,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Democrat-consistent,Inconsistent,1,0,1,0,0,0,0,0,1,6,1
654,real,2,6.605,71,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,0,0,1,0,0,0,0,0,1,7,1
654,real,2,2.667,NA,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,0,0,1,0,0,0,0,0,1,8,1
654,fake,2,2.231,84,1,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,0,0,1,0,0,0,0,0,1,21,1
654,real,2,7.666,85,0,8,10,40,10,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,5,1,2,1,6240,Republican-consistent,Consistent,1,0,1,0,0,0,0,0,1,9,1
655,fake,2,31.101,81,1,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,0,0,1,1,1,1,1,1,6,13,1
655,fake,2,21.372,96,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,0,0,1,1,1,1,1,1,6,22,1
655,real,2,20.401,81,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,1,0,1,1,1,1,1,1,6,10,1
655,real,2,11.6,61,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,1,0,1,1,1,1,1,1,6,11,1
655,fake,2,5.756,87,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,0,0,1,1,1,1,1,1,6,24,1
655,real,2,47.043,51,1,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,1,0,1,1,1,1,1,1,6,12,1
655,fake,2,22.181,98,1,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,0,0,1,1,1,1,1,1,6,14,1
655,real,2,11.552,90,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,0,0,1,1,1,1,1,1,6,2,1
655,fake,2,22.7,95,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,0,0,1,1,1,1,1,1,6,15,1
655,real,2,5.801,85,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,1,0,1,1,1,1,1,1,6,3,1
655,real,2,7.266,81,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,1,0,1,1,1,1,1,1,6,4,1
655,fake,2,31.2,81,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,0,0,1,1,1,1,1,1,6,17,1
655,real,2,27.382,92,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Democrat-consistent,Consistent,1,0,1,1,1,1,1,1,6,6,1
655,fake,2,29.65,82,1,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,0,0,1,1,1,1,1,1,6,19,1
655,real,2,44.501,31,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,1,0,1,1,1,1,1,1,6,7,1
655,fake,2,5.987,95,0,8,10,39,SECOND,8,EMILY,0,38,2,NA,6,1,1,NA,NA,NA,NA,NA,,6,Socialist,3,1,1,2,45680,Republican-consistent,Inconsistent,0,0,1,1,1,1,1,1,6,20,1
656,fake,1,0.198,66,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,13,2
656,real,1,0.299,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,1,2
656,fake,1,0.234,NA,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,22,2
656,real,1,0.259,NA,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,10,2
656,fake,1,0.202,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,23,2
656,real,1,0.717,59,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,12,2
656,fake,1,0.3,NA,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,14,2
656,fake,1,0.201,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,15,2
656,real,1,0.553,66,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,3,2
656,fake,1,0.472,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,17,2
656,real,1,0.196,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,5,2
656,real,1,0.128,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Democrat-consistent,Inconsistent,0,0,0,0,0,0,0,0,0,6,2
656,fake,1,0.332,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,19,2
656,real,1,8.086,NA,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,7,2
656,fake,1,0.183,NA,1,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,20,2
656,real,1,0.217,NA,0,8,50,80,FIRST,7,JUNE,21,30,1,NA,6,6,NA,1,NA,NA,NA,NA,,3,,5,3,3,1,90001,Republican-consistent,Consistent,0,0,0,0,0,0,0,0,0,8,2
657,fake,1,8.053,21,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,0,1,1,1,1,1,1,0,6,13,3
657,real,1,24.328,47,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,0,1,1,1,1,1,1,0,6,1,3
657,fake,1,5.374,81,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,1,1,1,1,1,1,1,0,6,22,3
657,real,1,5.826,59,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,1,1,1,1,1,1,1,0,6,10,3
657,fake,1,4.241,55,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,0,1,1,1,1,1,1,0,6,23,3
657,real,1,12.34,50,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,1,1,1,1,1,1,1,0,6,11,3
657,fake,1,7.915,9,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,0,1,1,1,1,1,1,0,6,14,3
657,real,1,16.68,8,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,0,1,1,1,1,1,1,0,6,2,3
657,fake,1,4.082,21,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,0,1,1,1,1,1,1,0,6,16,3
657,real,1,7.98,10,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,1,1,1,1,1,1,1,0,6,4,3
657,fake,1,10.891,75,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,0,1,1,1,1,1,1,0,6,17,3
657,real,1,8.695,76,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Democrat-consistent,NA,1,1,1,1,1,1,1,0,6,6,3
657,real,1,8.15,48,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,1,1,1,1,1,1,1,0,6,7,3
657,fake,1,7.236,100,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,0,1,1,1,1,1,1,0,6,20,3
657,real,1,8.236,28,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,0,1,1,1,1,1,1,0,6,8,3
657,fake,1,6.447,48,0,4,10,39,SECOND,8,EMILY,27,34,1,NA,4,9,1,NA,NA,NA,NA,NA,,6,I am politically neutral ,NA,3,5,2,32132,Republican-consistent,NA,1,1,1,1,1,1,1,0,6,21,3
658,fake,2,2.451,46,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,0,0,0,0,0,1,1,0,2,13,3
658,real,2,2.001,43,1,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,0,0,0,0,0,1,1,0,2,1,3
658,real,2,1.862,48,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,1,0,0,0,0,1,1,0,2,11,3
658,fake,2,1.4,37,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,0,0,0,0,0,1,1,0,2,24,3
658,real,2,3.661,34,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,1,0,0,0,0,1,1,0,2,12,3
658,fake,2,1.587,31,1,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,0,0,0,0,0,1,1,0,2,14,3
658,real,2,1.358,56,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,1,0,0,0,0,1,1,0,2,2,3
658,fake,2,1.631,44,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,1,0,0,0,0,1,1,0,2,15,3
658,real,2,1.512,40,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,0,0,0,0,0,1,1,0,2,4,3
658,fake,2,1.494,48,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,0,0,0,0,0,1,1,0,2,17,3
658,real,2,2.089,39,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Democrat-consistent,Inconsistent,0,0,0,0,0,1,1,0,2,6,3
658,fake,2,48.695,34,1,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,1,0,0,0,0,1,1,0,2,19,3
658,real,2,12.772,43,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,0,0,0,0,0,1,1,0,2,7,3
658,fake,2,1.579,44,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,0,0,0,0,0,1,1,0,2,20,3
658,fake,2,1.586,43,0,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,0,0,0,0,0,1,1,0,2,21,3
658,real,2,1.591,47,1,8,50,20,FIRST PLACE,8,EMILY,72,29,2,NA,5,6,1,NA,NA,NA,NA,NA,,3,,4,3,2,2,10011,Republican-consistent,Consistent,1,0,0,0,0,1,1,0,2,9,3
659,fake,1,0,65,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,1,0,1,0,0,0,1,0,2,13,4
659,real,1,0,61,1,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,0,0,1,0,0,0,1,0,2,1,4
659,fake,1,0,67,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,1,0,1,0,0,0,1,0,2,22,4
659,real,1,0,66,1,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,1,0,1,0,0,0,1,0,2,10,4
659,real,1,0,73,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,1,0,1,0,0,0,1,0,2,11,4
659,real,1,0,63,1,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,0,0,1,0,0,0,1,0,2,12,4
659,fake,1,1.27,60,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,0,0,1,0,0,0,1,0,2,14,4
659,real,1,0,60,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,1,0,1,0,0,0,1,0,2,3,4
659,fake,1,0.09,64,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,1,0,1,0,0,0,1,0,2,16,4
659,real,1,0,62,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,0,0,1,0,0,0,1,0,2,5,4
659,fake,1,0,55,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,1,0,1,0,0,0,1,0,2,18,4
659,real,1,0,70,1,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Democrat-consistent,Inconsistent,1,0,1,0,0,0,1,0,2,6,4
659,fake,1,0,69,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,1,0,1,0,0,0,1,0,2,19,4
659,fake,1,0,59,0,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,0,0,1,0,0,0,1,0,2,20,4
659,fake,1,0.364,NA,1,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,0,0,1,0,0,0,1,0,2,21,4
659,real,1,0,65,1,8,10,20,FIRST,7,EMILY,272,56,1,NA,5,5,1,NA,NA,NA,NA,NA,,2,,4,2,2,2,46202,Republican-consistent,Consistent,1,0,1,0,0,0,1,0,2,9,4
660,fake,2,7.475,60,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,22,4
660,real,2,8.24,60,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,10,4
660,fake,2,4.935,61,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,23,4
660,real,2,18.5,50,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,11,4
660,fake,2,4.302,70,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,24,4
660,real,2,2.073,50,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,2,4
660,fake,2,15.424,60,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,15,4
660,real,2,50.855,70,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,3,4
660,fake,2,3.398,40,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,16,4
660,real,2,5.028,70,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,4,4
660,fake,2,1.815,80,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,17,4
660,real,2,NA,80,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,5,4
660,fake,2,4.601,69,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,18,4
660,real,2,51.982,80,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,8,4
660,fake,2,2.576,50,1,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,21,4
660,real,2,2.19,90,0,8,50,20,2,7,JUNE,3,55,1,NA,6,6,NA,1,NA,NA,NA,NA,,2,,3,3,2,1,11421,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,9,4
661,real,2,28.281,100,1,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,1,5
661,fake,2,16.066,97,1,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,22,5
661,fake,2,14.7,82,0,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,23,5
661,fake,2,7.304,100,0,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,24,5
661,real,2,1.86,NA,1,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,12,5
661,real,2,0,100,1,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,2,5
661,fake,2,10.587,100,0,28,50,40,2,7,JUNE,9,35,2,NA,5,8,1,NA,NA,NA,NA,NA,,2,,1,NA,2,1,34345,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,15,5
