ComeBack	Warning	Fake_Old_Accurate	Fake_New_Accurate	Real_Old_Accurate	Real_New_Accurate	PC_Fake_Old_Acc	PC_Fake_New_Acc	PC_Real_Old_Acc	PC_Real_New_Acc	nPC_Fake_Old_Acc	nPC_Fake_New_Acc	nPC_Real_Old_Acc	nPC_Real_New_Acc	Fake_Familiarity_Session1	Fake_Familiarity_Session2	Real_Familiarity_Session1	Real_Familiarity_Session2	Fake_Old_Acc_Unfam	Fake_New_Acc_Unfam	Real_Old_Acc_Unfam	Real_New_Acc_Unfam	SocialMedia_Chk	Fake_Old1_SocialMedia	Fake_Old2_SocialMedia	Fake_Old_SocialMedia	Fake_New_SocialMedia	Real_Old1_SocialMedia	Real_Old2_SocialMedia	Real_Old_SocialMedia	Real_New_SocialMedia	Fake_Old_Accurate_S1	Fake_New_Accurate_S1	Real_Old_Accurate_S1	Real_New_Accurate_S1	Fake_Old_Acc_Unfam_S1	Fake_New_Acc_Unfam_S1	Real_Old_Acc_Unfam_S1	Real_New_Acc_Unfam_S1	Fake_Old1_Accurate	Fake_Old2_Accurate	Real_Old1_Accurate	Real_Old2_Accurate	Familiarity_Session1	Familiarity_Session2	Fake_Old1_Acc_Unfam	Fake_Old2_Acc_Unfam	Real_Old1_Acc_Unfam	Real_Old2_Acc_Unfam	Fake_FE	Real_FE	Old_Accurate	New_Accurate	Condition	Random	Google	Google2	StartDate	EndDate	StartDate2	EndDate2	Finished	confirmCode	IDInst	Age	Sex	Education	English	Party	Party_TEXT	Social_Conserv	Economic_Conserv	POTUS2016	ClintonTrump	Zipcode	Inst_Accuracy	Fake1_A	Fake1_2	Fake1_3	Fake1_A_RT_1	Fake1_A_RT_2	Fake1_A_RT_3	Fake1_A_RT_4	Fake2_A	Fake2_2	Fake2_3	Fake2_A_RT_1	Fake2_A_RT_2	Fake2_A_RT_3	Fake2_A_RT_4	Fake3_A	Fake3_2	Fake3_3	Fake3_A_RT_1	Fake3_A_RT_2	Fake3_A_RT_3	Fake3_A_RT_4	Fake4_A	Fake4_2	Fake4_3	Fake4_A_RT_1	Fake4_A_RT_2	Fake4_A_RT_3	Fake4_A_RT_4	Fake5_A	Fake5_2	Fake5_3	Fake5_A_RT_1	Fake5_A_RT_2	Fake5_A_RT_3	Fake5_A_RT_4	Fake6_A	Fake6_2	Fake6_3	Fake6_A_RT_1	Fake6_A_RT_2	Fake6_A_RT_3	Fake6_A_RT_4	Fake7_A	Fake7_2	Fake7_3	Fake7_A_RT_1	Fake7_A_RT_2	Fake7_A_RT_3	Fake7_A_RT_4	Fake8_A	Fake8_2	Fake8_3	Fake8_A_RT_1	Fake8_A_RT_2	Fake8_A_RT_3	Fake8_A_RT_4	Fake9_A	Fake9_2	Fake9_3	Fake9_A_RT_1	Fake9_A_RT_2	Fake9_A_RT_3	Fake9_A_RT_4	Fake10_A	Fake10_2	Fake10_3	Fake10_A_RT_1	Fake10_A_RT_2	Fake10_A_RT_3	Fake10_A_RT_4	Fake11_A	Fake11_2	Fake11_3	Fake11_A_RT_1	Fake11_A_RT_2	Fake11_A_RT_3	Fake11_A_RT_4	Fake12_A	Fake12_2	Fake12_3	Fake12_A_RT_1	Fake12_A_RT_2	Fake12_A_RT_3	Fake12_A_RT_4	Real1_A	Real1_2	Real1_3	Real1_A_RT_1	Real1_A_RT_2	Real1_A_RT_3	Real1_A_RT_4	Real2_A	Real2_2	Real2_3	Real2_A_RT_1	Real2_A_RT_2	Real2_A_RT_3	Real2_A_RT_4	Real3_A	Real3_2	Real3_3	Real3_A_RT_1	Real3_A_RT_2	Real3_A_RT_3	Real3_A_RT_4	Real4_A	Real4_2	Real4_3	Real4_A_RT_1	Real4_A_RT_2	Real4_A_RT_3	Real4_A_RT_4	Real5_A	Real5_2	Real5_3	Real5_A_RT_1	Real5_A_RT_2	Real5_A_RT_3	Real5_A_RT_4	Real6_A	Real6_2	Real6_3	Real6_A_RT_1	Real6_A_RT_2	Real6_A_RT_3	Real6_A_RT_4	Real7_A	Real7_2	Real7_3	Real7_RT_1	Real7_RT_2	Real7_RT_3	Real7_RT_4	Real8_A	Real8_2	Real8_3	Real8_A_RT_1	Real8_A_RT_2	Real8_A_RT_3	Real8_A_RT_4	Real9_A	Real9_2	Real9_3	Real9_A_RT_1	Real9_A_RT_2	Real9_A_RT_3	Real9_A_RT_4	Real10_A	Real10_2	Real10_3	Real10_A_RT_1	Real10_A_RT_2	Real10_A_RT_3	Real10_A_RT_4	Real11_A	Real11_2	Real11_3	Real11_A_RT_1	Real11_A_RT_2	Real11_A_RT_3	Real11_A_RT_4	Real12_A	Real12_2	Real12_3	Real12_A_RT_1	Real12_A_RT_2	Real12_A_RT_3	Real12_A_RT_4	Inst_Fam2	Fake1_NW	Fake1_1	Fake1_RT_1	Fake1_RT_2	Fake1_RT_3	Fake1_RT_4	Fake2_NW	Fake2_1	Fake2_RT_1	Fake2_RT_2	Fake2_RT_3	Fake2_RT_4	Fake3_NW	Fake3_1	Fake3_RT_1	Fake3_RT_2	Fake3_RT_3	Fake3_RT_4	Fake4_NW	Fake4_1	Fake4_RT_1	Fake4_RT_2	Fake4_RT_3	Fake4_RT_4	Fake5_NW	Fake5_1	Fake5_RT_1	Fake5_RT_2	Fake5_RT_3	Fake5_RT_4	Fake6_NW	Fake6_1	Fake6_RT_1	Fake6_RT_2	Fake6_RT_3	Fake6_RT_4	Fake7_NW	Fake7_1	Fake7_RT_1	Fake7_RT_2	Fake7_RT_3	Fake7_RT_4	Fake8_NW	Fake8_1	Fake8_RT_1	Fake8_RT_2	Fake8_RT_3	Fake8_RT_4	Fake9_NW	Fake9_1	Fake9_RT_1	Fake9_RT_2	Fake9_RT_3	Fake9_RT_4	Fake10_NW	Fake10_1	Fake10_RT_1	Fake10_RT_2	Fake10_RT_3	Fake10_RT_4	Fake11_NW	Fake11_1	Fake11_RT_1	Fake11_RT_2	Fake11_RT_3	Fake11_RT_4	Fake12_NW	Fake12_1	Fake12_RT_1	Fake12_RT_2	Fake12_RT_3	Fake12_RT_4	Real1	Real1_1	Real1_RT_1	Real1_RT_2	Real1_RT_3	Real1_RT_4	Real2	Real2_1	Real2_RT_1	Real2_RT_2	Real2_RT_3	Real2_RT_4	Real3	Real3_1	Real3_RT_1	Real3_RT_2	Real3_RT_3	Real3_RT_4	Real4	Real4_1	Real4_RT_1	Real4_RT_2	Real4_RT_3	Real4_RT_4	Real5	Real5_1	Real5_RT_1	Real5_RT_2	Real5_RT_3	Real5_RT_4	Real6	Real6_1	Real6_RT_1	Real6_RT_2	Real6_RT_3	Real6_RT_4	Real7	Real7_1	Real7_RT_1.0	Real7_RT_2.0	Real7_RT_3.0	Real7_RT_4.0	Real8	Real8_1	Real8_RT_1	Real8_RT_2	Real8_RT_3	Real8_RT_4	Real9	Real9_1	Real9_RT_1	Real9_RT_2	Real9_RT_3	Real9_RT_4	Real10	Real10_1	Real10_RT_1	Real10_RT_2	Real10_RT_3	Real10_RT_4	Real11	Real11_1	Real11_RT_1	Real11_RT_2	Real11_RT_3	Real11_RT_4	Real12	Real12_1	Real12_RT_1	Real12_RT_2	Real12_RT_3	Real12_RT_4	Comments	Length	LocationLatitude	LocationLongitude	LocationAccuracy	Fake1_Knowledge	Fake2_Knowledge	Fake3_Knowledge	Fake4_Knowledge	Fake5_Knowledge	Fake6_Knowledge	Fake7_Knowledge	Fake8_Knowledge	Fake9_Knowledge	Fake10_Knowledge	Fake11_Knowledge	Fake12_Knowledge	Real1_Knowledge	Real2_Knowledge	Real3_Knowledge	Real4_Knowledge	Real5_Knowledge	Real6_Knowledge	Real7_Knowledge	Real8_Knowledge	Real9_Knowledge	Real10_Knowledge	Real11_Knowledge	Real12_Knowledge	Fake1_Knowledge2	Fake2_Knowledge2	Fake3_Knowledge2	Fake4_Knowledge2	Fake5_Knowledge2	Fake6_Knowledge2	Fake7_Knowledge2	Fake8_Knowledge2	Fake9_Knowledge2	Fake10_Knowledge2	Fake11_Knowledge2	Fake12_Knowledge2	Real1_Knowledge2	Real2_Knowledge2	Real3_Knowledge2	Real4_Knowledge2	Real5_Knowledge2	Real6_Knowledge2	Real7_Knowledge2	Real8_Knowledge2	Real9_Knowledge2	Real10_Knowledge2	Real11_Knowledge2	Real12_Knowledge2	Fake1_Unfamiliar	Fake1_Familiar	Fake2_Unfamiliar	Fake2_Familiar	Fake3_Unfamiliar	Fake3_Familiar	Fake4_Unfamiliar	Fake4_Familiar	Fake5_Unfamiliar	Fake5_Familiar	Fake6_Unfamiliar	Fake6_Familiar	Fake7_Unfamiliar	Fake7_Familiar	Fake8_Unfamiliar	Fake8_Familiar	Fake9_Unfamiliar	Fake9_Familiar	Fake10_Unfamiliar	Fake10_Familiar	Fake11_Unfamiliar	Fake11_Familiar	Fake12_Unfamiliar	Fake12_Familiar	Real1_Unfamiliar	Real1_Familiar	Real2_Unfamiliar	Real2_Familiar	Real3_Unfamiliar	Real3_Familiar	Real4_Unfamiliar	Real4_Familiar	Real5_Unfamiliar	Real5_Familiar	Real6_Unfamiliar	Real6_Familiar	Real7_Unfamiliar	Real7_Familiar	Real8_Unfamiliar	Real8_Familiar	Real9_Unfamiliar	Real9_Familiar	Real10_Unfamiliar	Real10_Familiar	Real11_Unfamiliar	Real11_Familiar	Real12_Unfamiliar	Real12_Familiar	ClintonTrump2	Conservatism	DemRep	NonVoters	L_Fake_Old_Acc	L_Fake_New_Acc	C_Fake_Old_Acc	C_Fake_New_Acc	L_Real_Old_Acc	L_Real_New_Acc	C_Real_Old_Acc	C_Real_New_Acc	Fake_PC_FE	Fake_nPC_FE	Real_PC_FE	Real_nPC_FE	PC_Fake_Acc	PC_Real_Acc	nPC_Fake_Acc	nPC_Real_Acc	Sensitivity_PC	Sensitivity_nPC	Fake1_SocialMedia	Fake2_SocialMedia	Fake3_SocialMedia	Fake4_SocialMedia	Fake5_SocialMedia	Fake6_SocialMedia	Fake7_SocialMedia	Fake8_SocialMedia	Fake9_SocialMedia	Fake10_SocialMedia	Fake11_SocialMedia	Fake12_SocialMedia	Real1_SocialMedia	Real2_SocialMedia	Real3_SocialMedia	Real4_SocialMedia	Real5_SocialMedia	Real6_SocialMedia	Real7_SocialMedia	Real8_SocialMedia	Real9_SocialMedia	Real10_SocialMedia	Real11_SocialMedia	Real12_SocialMedia	L_Fake_Old_Acc_Unfam	L_Fake_New_Acc_Unfam	C_Fake_Old_Acc_Unfam	C_Fake_New_Acc_Unfam	L_Real_Old_Acc_Unfam	L_Real_New_Acc_Unfam	C_Real_Old_Acc_Unfam	C_Real_New_Acc_Unfam	PC_Fake_Old_Acc_Unfam	PC_Real_Old_Acc_Unfam	nPC_Fake_Old_Acc_Unfam	nPC_Real_Old_Acc_Unfam	L_Fake_Old1_Acc_Unfam	L_Fake_Old2_Acc_Unfam	C_Fake_Old1_Acc_Unfam	C_Fake_Old2_Acc_Unfam	L_Real_Old1_Acc_Unfam	L_Real_Old2_Acc_Unfam	C_Real_Old1_Acc_Unfam	C_Real_Old2_Acc_Unfam	PC_Fake_Old1_Acc_Unfam	PC_Fake_Old2_Acc_Unfam	PC_Fake_New_Acc_Unfam	PC_Real_Old1_Acc_Unfam	PC_Real_Old2_Acc_Unfam	PC_Real_New_Acc_Unfam	nPC_Fake_Old1_Acc_Unfam	nPC_Fake_Old2_Acc_Unfam	nPC_Fake_New_Acc_Unfam	nPC_Real_Old1_Acc_Unfam	nPC_Real_Old2_Acc_Unfam	nPC_Real_New_Acc_Unfam	PC_Old_Acc_Unfam	PC_Old1_Acc_Unfam	PC_Old2_Acc_Unfam	PC_New_Acc_Unfam	nPC_Old_Acc_Unfam	nPC_Old1_Acc_Unfam	nPC_Old2_Acc_Unfam	nPC_New_Acc_Unfam	Old1_Acc_Unfam	Old2_Acc_Unfam	Old_Acc_Unfam	New_Acc_Unfam	L_Fake_Old1_Acc	L_Fake_Old2_Acc	C_Fake_Old1_Acc	C_Fake_Old2_Acc	L_Real_Old1_Acc	L_Real_Old2_Acc	C_Real_Old1_Acc	C_Real_Old2_Acc	PC_Fake_Old1_Acc	PC_Fake_Old2_Acc	PC_Real_Old1_Acc	PC_Real_Old2_Acc	nPC_Fake_Old1_Acc	nPC_Fake_Old2_Acc	nPC_Real_Old1_Acc	nPC_Real_Old2_Acc	Old1_Accurate	Old2_Accurate
1	1	2.5	1.5	3.5	3.25	2	2	4	2.5	3	1	3	4	0.25	1	0.625	0.75	2.5	 	2.666666667	1	3	 	 	 	 	 	 	 	 	2.25	1.75	3.5	3	1	1.75	2	2	2.5	2.5	3.5	3.5	0.4375	0.875	2.5	2.5	2	3	1	0.25	3	2.375	6	2	2	2	2/1/2017	2/1/2017	2/9/2017	2/9/2017	1	874175	1	25	2	3	1	1	 	2	2	1	1	92832	1	1	1	1	2.578	3.42	3.901	3	1	1	1	2.818	3.344	3.831	2	1	1	1	1.947	2.68	3.829	3	1	3	1	4.45	6.86	7.297	6	1	4	1	3.464	4.856	5.467	3	1	3	1	5.351	6.701	6.965	3	1	2	1	2.563	3.193	4.352	2	1	1	1	3.364	3.74	4.441	2	1	1	1	2.366	3.554	4.013	4	1	4	1	2.307	2.906	3.534	2	1	1	1	2.458	3.172	3.739	3	1	4	1	2.877	3.501	4.055	2	1	4	1	3.061	4.119	4.33	3	1	4	1	3.033	4.021	4.358	3	1	1	1	3.537	5.515	6.031	4	1	4	1	2.17	2.761	3.479	2	1	3	1	3.1	4.138	4.854	3	1	3	1	3.389	4.243	4.839	3	1	4	1	1.916	2.735	3.164	2	1	4	1	40.173	41.767	42.273	2	1	2	1	3.194	4.579	4.983	3	1	4	1	2.515	3.175	3.858	2	1	4	1	2.921	4.237	4.713	4	1	4	1	2.623	3.382	3.831	2	1	1	2	1.493	2.119	2.554	3	1	3	0.849	0.849	1.638	1	1	3	1.189	2.113	2.718	3	1	2	2.13	3.262	3.876	3	1	3	1.043	1.043	1.627	1	1	3	0.795	0.795	1.426	1	1	2	0.542	1.521	2.111	2	1	1	1.052	1.052	3.318	1	1	1	1.448	1.773	2.007	2	1	3	2.626	2.626	4.68	1	1	3	2.751	5.159	5.788	4	1	3	1.736	1.736	2.459	1	1	2	1.065	1.065	1.57	1	1	3	1.236	1.236	1.904	1	1	1	1.423	1.423	1.832	1	1	3	0.894	2.118	2.38	3	1	3	1.514	1.514	2.428	1	1	3	4.333	4.333	5.733	1	1	3	0.921	1.215	1.762	2	1	3	0.93	0.93	1.557	1	1	2	1.407	2.096	2.707	2	1	3	1.084	1.358	1.964	2	1	3	0.947	1.269	1.917	2	1	3	1.173	1.173	1.764	1	 	Five minutes	33.87030029	-117.9253006	-1	 	 	 	 	0	0	0	0	0	1	1	0	 	 	 	 	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	 	1	 	1	 	1	 	3	4	 	3	 	2	 	1	 	1	 	 	4	 	1	4	 	 	4	 	4	1	 	 	4	3	 	3	 	 	4	 	4	2	 	 	4	 	4	 	4	1	2	1	0	2	2	3	1	4	2.5	3	4	0	2	1.5	-1	2	3.25	2	3.5	1.25	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.333333333	 	2.666666667	 	 	1	2.666666667	 	2.333333333	 	2.666666667	2.666666667	4	1.5	1	3.5	 	 	2	3	4	1.5	 	 	 	1	1	3.5	 	2	3	 	2.333333333	4	1.5	1	2.666666667	1.5	3.25	 	2.333333333	2.666666667	2.555555556	1	2.5	1.5	2.5	3.5	4	4	3	3	2.5	1.5	4	4	2.5	3.5	3	3	3	3
1	1	1.25	1	1.125	1	1.25	1	1	1	1.25	1	1.25	1	0	0	0	0	1.25	1	1.125	1	3	 	 	 	 	 	 	 	 	1	1	1	1	1	1	1	1	1	1.5	1.25	1	0	0	1	1.5	1.25	1	0.25	0.125	1.1875	1	2	2	2	2	2/2/2017	2/2/2017	2/9/2017	2/9/2017	1	571602	1	29	1	3	1	3	 	2	2	3	1	1603	1	1	1	1	0	0	4.346	0	1	1	1	0	0	9.798	0	1	1	 	0	0	2.299	0	1	1	1	0	0	1.64	0	1	1	1	5.984	6.575	7.139	2	1	1	1	0	0	2.576	0	1	1	1	0	0	2.249	0	1	1	1	0	0	2.276	0	1	2	1	0	0	6.17	0	1	1	 	0	0	1.601	0	1	1	1	0	0	2.934	0	1	2	1	0	0	11.776	0	1	1	1	0	0	2.208	0	1	2	1	6.494	8.03	8.9	2	1	1	1	0	0	2.121	0	1	1	1	0	0	2.182	0	1	1	1	0	0	6.317	0	1	1	1	0	0	3.35	0	1	1	1	0	0	2.055	0	1	1	1	0	0	2.295	0	1	1	1	0	0	2.86	0	1	1	1	0	0	2.739	0	1	1	1	0	0	2.696	0	1	1	1	0	0	2.096	0	1	1	1	0	0	1.247	0	1	1	0.53	0.53	0.792	1	1	 	0	0	1.053	0	1	1	1.625	1.625	2.429	1	1	1	0	0	1.04	0	1	1	0.694	0.694	0.98	1	1	1	0	0	0.945	0	1	1	0.615	0.615	2.483	1	1	1	0	0	1.094	0	1	1	0.626	0.626	0.943	1	1	1	0	0	0.937	0	1	1	0	0	1.34	0	1	1	0	0	0.968	0	1	1	0	0	1.136	0	1	1	0	0	0.898	0	1	1	0	0	1.971	0	1	1	0	0	1.536	0	1	1	0	0	0.819	0	1	1	1.928	1.928	2.734	1	1	1	0.637	0.637	0.946	1	1	1	0.753	0.753	1.014	1	1	1	0	0	1.013	0	1	1	0.494	0.494	0.827	1	1	1	0	0	1.186	0	 	5 minutes	42.31170654	-71.79599762	-1	0	0	0	0	 	 	 	 	0	0	0	0	0	0	0	0	 	 	 	 	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	 	2	 	1	 	1	 	2	 	1	 	2	 	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	 	1	 	 	2	 	0	1.25	1	1.25	1	1	1	1.25	1	0.25	0.25	0	0.25	1.125	1	1.125	1.125	-0.125	0	0	0	 	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	1	1.25	1	1	1	1.25	1	1.25	1	1.25	1.25	1	1.5	1	1.5	1	1	1.5	1	1	1.5	1	1	1	1	1	1.5	1	1.5	1	1	1.125	1	1.25	1	1.25	1.25	1.25	1	1.125	1.25	1.1875	1	1	1.5	1	1.5	1	1	1.5	1	1	1.5	1	1	1	1.5	1.5	1	1.125	1.25
0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	 	 	 	1.75	1.25	2.5	2.25	1	1.25	1.5	2.25	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
0	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	3	 	 	 	 	 	 	 	 	1	1	1.5	1.75	1	1	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
1	1	2.25	2.75	3.25	3	2.25	3	3.5	3	2.25	2.5	3	3	0	0	0.375	0.75	2.25	2.75	3.2	3	3	 	 	 	 	 	 	 	 	2	2	2.75	2.5	2	2	3	2.5	2.25	2.25	3.25	3.25	0.1875	0.375	2.25	2.25	3	3.25	-0.5	0.25	2.75	2.875	4	2	2	2	2/1/2017	2/1/2017	2/10/2017	2/10/2017	1	242026	1	27	2	1	1	3	 	4	4	5	1	92376	1	1	3	1	13.764	16.431	17.387	4	1	2	1	15.062	16.569	17.475	2	1	3	2	17.392	18.818	19.31	2	1	3	1	13.115	16.056	16.834	2	1	3	1	14.882	17.784	18.586	2	1	2	1	8.248	9.383	10.517	2	1	2	1	7.471	8.75	9.731	2	1	2	1	4.681	6.339	7.264	2	1	2	1	4.804	6.369	8.127	2	1	2	1	18.832	21.202	22.136	3	1	2	1	5.993	8.981	9.703	2	1	3	1	8.501	9.656	10.659	2	1	3	1	10.304	11.793	12.941	2	1	3	2	14.38	15.841	16.79	2	1	3	1	9.412	11.193	12.085	2	1	3	2	10.93	12.755	13.954	2	1	3	1	11.396	13.704	14.322	3	1	3	2	12.219	15.072	15.627	4	1	3	1	4.592	7.319	8.305	3	1	4	1	26.078	29.048	30.124	3	1	4	2	14.929	17.068	18.11	3	1	2	1	8.372	10.777	12.013	2	1	3	1	11.438	12.979	13.96	2	1	4	2	8.19	10.503	11.322	2	1	1	1	2.487	2.487	3.482	1	1	1	1.253	1.253	3.304	1	1	1	3.722	3.722	4.416	1	1	1	1.619	1.619	3.123	1	1	2	1.717	1.717	3.075	1	1	1	1.616	1.616	2.617	1	1	1	1.432	1.926	2.85	2	1	1	2.721	3.747	4.593	2	1	1	1.882	1.882	2.889	1	1	1	2.464	3.772	4.466	3	1	2	1.519	1.519	2.741	1	1	2	3.173	3.661	4.584	2	1	2	2.292	2.292	3.109	1	1	2	2.281	2.281	3.128	1	1	1	2.404	2.404	3.234	1	1	2	2.108	2.108	2.973	1	1	3	2.797	2.797	3.633	1	1	2	1.885	1.885	2.652	1	1	3	2.675	2.675	3.708	1	1	2	6.14	6.14	8.821	1	1	2	2.6	2.6	3.535	1	1	1	3.086	3.086	4.252	1	1	2	2.198	3.951	4.499	2	1	3	2.917	2.917	3.819	1	No	12 mins	34.14759827	-117.4580994	-1	 	 	 	 	0	0	0	0	0	0	0	0	 	 	 	 	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	1	3	 	2	 	3	 	3	 	3	 	2	 	2	 	2	 	2	 	2	 	2	 	3	 	 	3	 	3	3	 	 	3	 	3	 	3	3	 	 	4	4	 	2	 	3	 	4	 	 	4	 	1	2.25	3	2.25	2.5	3.5	3	3	3	-0.75	-0.25	0.5	0	2.625	3.25	2.375	3	0.625	0.625	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	2.25	3	2.25	2.5	3.333333333	3	3	 	2.25	3.333333333	2.25	3	2	2.5	2.5	2	3	3.5	 	3	2	2.5	3	3	3.5	3	2.5	2	2.5	 	3	 	2.791666667	2.5	3	3	2.625	2.5	2.5	2.5	2.4	2.75	2.615384615	2.8	2	2.5	2.5	2	3.5	3.5	3	3	2	2.5	3.5	3.5	2.5	2	3	3	2.75	2.75
