ID,response_number,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Age,Gender,Gender_TEXT,Education,Income,Ethnicity_1,Ethnicity_2,Ethnicity_3,Ethnicity_4,Ethnicity_5,Ethnicity_6,Ethnicity_6_TEXT,Party,Party_TEXT,DemRep_C,Social_Conserv,POTUS2016,TrumpVote2020_1,internet,zip,consistent,concordancy,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item,loadacc,Economic_Conserv
1,1,real,1,2.953,10,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,1,1,4
1,2,real,1,21.448,41,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,1,1,4
1,1,fake,1,2.42,100,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,22,1,4
1,1,real,1,2.794,60,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,10,1,4
1,2,fake,1,4.231,50,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,22,1,4
1,2,real,1,4.001,70,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,10,1,4
1,1,fake,1,2.635,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,23,1,4
1,1,real,1,2.561,80,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,11,1,4
1,2,fake,1,6.246,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,23,1,4
1,2,real,1,5.443,70,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,11,1,4
1,1,real,1,2.63,19,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,12,1,4
1,2,real,1,35.278,20,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,12,1,4
1,1,fake,1,2.169,20,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,14,1,4
1,1,real,1,2.186,60,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,2,1,4
1,2,fake,1,7.801,50,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,14,1,4
1,2,real,1,7.008,60,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,2,1,4
1,1,fake,1,4.648,60,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,15,0,4
1,1,real,1,2.789,20,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,3,1,4
1,2,fake,1,2.566,50,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,15,0,4
1,2,real,1,17.05,40,1,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,3,1,4
1,1,real,1,2.753,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,4,1,4
1,2,real,1,2.89,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,4,1,4
1,1,fake,1,2.677,40,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,17,1,4
1,2,fake,1,2.063,50,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,1,0,0,0,1,0,0,0,1,17,1,4
1,1,fake,1,2.796,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,18,1,4
1,2,fake,1,1.676,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Democrat-consistent,Consistent,0,0,0,0,1,0,0,0,1,18,1,4
1,1,fake,1,2.354,100,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,20,1,4
1,1,real,1,3.53,50,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,8,1,4
1,2,fake,1,1.675,10,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,20,1,4
1,2,real,1,1.694,51,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,8,1,4
1,1,fake,1,3.073,60,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,1,0,0,0,1,0,0,0,1,21,1,4
1,2,fake,1,1.293,40,0,8,50,80,SECOND,7,JUNE,9,27,2,NA,4,5,1,1,NA,NA,NA,NA,,1,,3,2,1,0,2,78729,Republican-consistent,Inconsistent,0,0,0,0,1,0,0,0,1,21,1,4
2,1,fake,2,3.801,45,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,13,1,1
2,2,fake,2,8.901,46,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,13,1,1
2,1,real,2,2.665,36,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,10,1,1
2,2,real,2,6.848,35,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,10,1,1
2,1,fake,2,2.101,68,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,24,1,1
2,1,real,2,2.61,69,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,12,1,1
2,2,fake,2,9.067,60,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,24,1,1
2,2,real,2,3.621,83,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,12,1,1
2,1,fake,2,2.232,20,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,14,1,1
2,1,real,2,3.692,66,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,2,1,1
2,2,fake,2,15.094,41,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,14,1,1
2,2,real,2,1.883,75,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,2,1,1
2,1,fake,2,2.363,28,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,16,1,1
2,1,real,2,2.314,42,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,4,1,1
2,2,fake,2,6.763,23,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,16,1,1
2,2,real,2,6.049,69,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,4,1,1
2,1,real,2,2.58,50,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,5,1,1
2,2,real,2,0.843,67,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,5,1,1
2,1,fake,2,3.189,30,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,18,1,1
2,1,real,2,2.062,55,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,6,1,1
2,2,fake,2,9.063,38,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,18,1,1
2,2,real,2,10.173,96,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,6,1,1
2,1,fake,2,2.341,25,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,19,1,1
2,1,real,2,4.029,37,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,7,1,1
2,2,fake,2,7.66,33,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,19,1,1
2,2,real,2,7.058,65,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,7,1,1
2,1,fake,2,2.492,63,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,20,0,1
2,2,fake,2,1.836,77,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,20,0,1
2,1,fake,2,2.219,17,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,21,0,1
2,1,real,2,1.846,36,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,9,1,1
2,2,fake,2,6.359,59,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,21,0,1
2,2,real,2,12.427,53,0,4,10,39,SECOND,8,EMILY,0,41,2,NA,5,5,1,NA,NA,NA,NA,NA,,1,,1,1,1,0,2,44460,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,9,1,1
3,1,real,1,6.112,56,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,1,1,2
3,2,real,1,10.5,70,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,1,1,2
3,1,real,1,4.162,65,1,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,10,1,2
3,2,real,1,5.213,86,1,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,10,1,2
3,1,fake,1,3.179,56,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,23,1,2
3,2,fake,1,10.676,54,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,23,1,2
3,1,fake,1,3.416,56,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,24,1,2
3,2,fake,1,8.578,72,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,24,1,2
3,1,fake,1,2.987,62,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,14,1,2
3,2,fake,1,18.483,51,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,14,1,2
3,1,fake,1,5.325,85,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,15,1,2
3,2,fake,1,2.1,93,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,15,1,2
3,1,real,1,4.963,56,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,4,1,2
3,2,real,1,7.453,66,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,4,1,2
3,1,fake,1,6.796,56,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,17,1,2
3,1,real,1,4.427,61,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,5,1,2
3,2,fake,1,17.069,52,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,17,1,2
3,2,real,1,5.401,71,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,5,1,2
3,1,fake,1,3.847,85,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,18,1,2
3,1,real,1,4.855,70,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,6,1,2
3,2,fake,1,5.44,95,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,0,1,1,1,1,1,1,1,7,18,1,2
3,2,real,1,1.822,75,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Democrat-consistent,Consistent,1,1,1,1,1,1,1,1,7,6,1,2
3,1,real,1,5.23,60,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,7,1,2
3,2,real,1,10.139,70,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,7,1,2
3,1,fake,1,4.315,62,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,20,1,2
3,1,real,1,5.056,80,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,8,1,2
3,2,fake,1,20.267,60,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,20,1,2
3,2,real,1,8.43,85,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,8,1,2
3,1,fake,1,4.552,87,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,21,1,2
3,1,real,1,4.841,70,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,9,1,2
3,2,fake,1,8.144,78,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,1,7,21,1,2
3,2,real,1,5.182,70,0,4,10,39,2,8,EMILY,0,43,1,NA,5,9,NA,NA,NA,1,NA,NA,,1,,3,2,1,0,2,92610,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,1,7,9,1,2
4,1,fake,2,3.784,95,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,13,1,2
4,1,real,2,6.516,50,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,1,1,2
4,2,fake,2,2.918,90,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,13,1,2
4,2,real,2,12.337,55,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,1,1,2
4,1,fake,2,3.95,55,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,22,1,2
4,1,real,2,4.109,50,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,10,1,2
4,2,fake,2,1.619,55,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,22,1,2
4,2,real,2,1.53,50,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,10,1,2
4,1,fake,2,3.244,100,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,23,1,2
4,2,fake,2,1.76,100,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,0,1,1,1,1,1,1,0,6,23,1,2
4,1,real,2,4.166,95,1,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,12,0,2
4,2,real,2,2.467,95,1,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Republican-consistent,Inconsistent,1,1,1,1,1,1,1,0,6,12,0,2
4,1,fake,2,6.259,55,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,14,1,2
4,1,real,2,4.131,100,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,2,1,2
4,2,fake,2,2.242,55,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,14,1,2
4,2,real,2,1.405,100,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,2,1,2
4,1,fake,2,3.54,99,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,15,0,2
4,2,fake,2,3.332,99,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,0,1,1,1,1,1,1,0,6,15,0,2
4,1,real,2,3.883,95,0,4,10,39,SECOND,8,EMILY,29,39,1,NA,3,6,1,NA,NA,NA,NA,NA,,3,,3,1,1,0,2,30307,Democrat-consistent,Consistent,1,1,1,1,1,1,1,0,6,4,1,2
