ID,response_number,reality,group,reaction_time,confidence,seen,crt1,crt2,crt3,crt4,crt5,crt6,crt7,Media1,Media2,Media3_1,Media3_2,Media3_3,Media3_11,age,sex,education,income,political_position,political_position_TEXT,social_issues,economic_issues,vote,social_circle_2,party,vote_disctrict,forced_district,internet_search,zip,accuracy,direction,loadacc,perceived_accu,crt1_accuracy,crt2_accuracy,crt3_accuracy,crt4_accuracy,crt5_accuracy,crt6_accuracy,crt7_accuracy,crt_score,item
1,1,fake,2,2.875,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,0,1,1,1,1,1,1,1,7,6
1,1,real,2,3.967,100,1,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,1,1,1,1,1,1,1,1,7,1
1,2,fake,2,1.201,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,0,1,1,1,1,1,1,1,7,6
1,2,real,2,1.297,100,1,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,1,1,1,1,1,1,1,1,7,1
1,1,fake,2,3.153,91,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,0,1,0,1,1,1,1,1,1,1,1,7,7
1,1,real,2,2.749,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,0,1,1,1,1,1,1,1,1,7,2
1,2,fake,2,1.799,50,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,1,0,0,1,1,1,1,1,1,1,7,7
1,2,real,2,1.274,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,0,1,1,1,1,1,1,1,1,7,2
1,1,fake,2,3.979,81,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,0,1,1,1,1,1,1,1,7,8
1,1,real,2,4.039,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,1,1,1,1,1,1,1,1,7,3
1,2,fake,2,1.412,81,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,0,1,1,1,1,1,1,1,7,8
1,2,real,2,1.167,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,1,1,1,1,1,1,1,1,7,3
1,1,fake,2,3.041,83,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,0,0,1,1,1,1,1,1,1,7,9
1,1,real,2,4.344,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,0,0,0,0,1,1,1,1,1,1,1,7,4
1,2,fake,2,2.051,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,0,0,1,1,1,1,1,1,1,7,9
1,2,real,2,1.178,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,0,0,0,0,1,1,1,1,1,1,1,7,4
1,1,fake,2,2.301,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,0,1,1,1,1,1,1,1,1,1,1,7,10
1,1,real,2,2.67,87,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,1,1,1,1,1,1,1,1,7,5
1,2,fake,2,1.351,100,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,1,1,0,1,1,1,1,1,1,1,7,10
1,2,real,2,1.318,78,0,4,10,39,2,8,EMILY,0,2,2,2,2,4,2,36,1,2,4,3,,3,1,1,72,1,1,NA,2,91945,1,11,1,1,1,1,1,1,1,1,1,7,5
10,1,fake,1,2.595,54,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,0,1,0,0,0,0,0,0,0,0,6
10,1,real,1,7.006,NA,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,NA,NA,1,NA,0,0,0,0,0,0,0,0,1
10,2,fake,1,1.344,52,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,0,1,0,0,0,0,0,0,0,0,6
10,2,real,1,2.2,57,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,NA,1,0,0,0,0,0,0,0,0,0,1
10,1,fake,1,7.107,NA,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,NA,NA,0,NA,0,0,0,0,0,0,0,0,7
10,1,real,1,2.923,53,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,1,1,0,0,0,0,0,0,0,0,2
10,2,fake,1,1.588,50,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,NA,0,1,0,0,0,0,0,0,0,0,7
10,2,real,1,1.944,57,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,1,1,0,0,0,0,0,0,0,0,2
10,1,fake,1,3.095,57,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,0,1,0,0,0,0,0,0,0,0,8
10,1,real,1,4.525,56,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,0,1,0,0,0,0,0,0,0,0,3
10,2,fake,1,1.201,59,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,0,1,0,0,0,0,0,0,0,0,8
10,2,real,1,1.567,52,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,0,1,0,0,0,0,0,0,0,0,3
10,1,fake,1,1.833,57,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,1,1,0,0,0,0,0,0,0,0,9
10,1,real,1,1.899,46,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,1,1,0,0,0,0,0,0,0,0,4
10,2,fake,1,2.421,58,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,1,1,0,0,0,0,0,0,0,0,9
10,2,real,1,1.87,57,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,1,1,0,0,0,0,0,0,0,0,4
10,1,fake,1,1.467,60,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,1,1,0,0,0,0,0,0,0,0,10
10,1,real,1,1.423,68,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,0,1,0,0,0,0,0,0,0,0,5
10,2,fake,1,1.501,53,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,0,0,1,1,0,0,0,0,0,0,0,0,10
10,2,real,1,1.285,60,1,48,20,40,1,7,JUNE,3,2,1,5,5,5,5,31,1,4,5,2,,4,4,2,NA,2,2,NA,2,24345,1,11,0,1,0,0,0,0,0,0,0,0,5
100,1,fake,2,3.563,20,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,0,1,1,1,1,1,1,1,7,6
100,1,real,2,3.619,30,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,1
100,2,fake,2,16.993,45,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,0,1,1,1,1,1,1,1,7,6
100,2,real,2,17.166,45,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,1
100,1,fake,2,4.151,45,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,0,1,1,1,1,1,1,1,7,7
100,1,real,2,3.156,40,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,2
100,2,fake,2,8.874,80,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,0,1,1,1,1,1,1,1,7,7
100,2,real,2,10.737,55,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,2
100,1,fake,2,4.49,20,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,0,0,1,1,1,1,1,1,1,1,1,7,8
100,1,real,2,4.341,40,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,3
100,2,fake,2,10.071,55,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,0,0,1,1,1,1,1,1,1,1,1,7,8
100,2,real,2,13.102,75,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,3
100,1,fake,2,4.81,15,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,0,0,1,1,1,1,1,1,1,1,1,7,9
100,1,real,2,3.179,50,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,4
100,2,fake,2,12.923,55,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,0,0,1,1,1,1,1,1,1,1,1,7,9
100,2,real,2,9.729,85,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,4
100,1,fake,2,3.196,30,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,0,1,1,1,1,1,1,1,1,1,1,7,10
100,1,real,2,3.335,55,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,5
100,2,fake,2,13.414,30,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,1,1,0,1,1,1,1,1,1,1,7,10
100,2,real,2,6.799,85,0,4,10,39,2,8,EMILY,0,2,2,2,2,2,2,30,1,8,1,3,,3,4,5,70,1,2,NA,2,92407,1,11,1,1,1,1,1,1,1,1,1,7,5
101,1,fake,1,3.754,37,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,6
101,1,real,1,2.768,50,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,1,1,1,1,1,1,1,1,7,1
101,2,fake,1,8.802,76,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,6
101,2,real,1,7.602,64,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,1,1,1,1,1,1,1,1,7,1
101,1,fake,1,3.628,49,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,0,0,1,1,1,1,1,1,1,7,7
101,1,real,1,3.856,31,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,0,0,1,0,1,1,1,1,1,1,1,7,2
101,2,fake,1,10.373,82,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,0,0,1,1,1,1,1,1,1,7,7
101,2,real,1,14.101,29,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,0,0,1,0,1,1,1,1,1,1,1,7,2
101,1,fake,1,4.349,33,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,8
101,1,real,1,3.844,30,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,1,1,1,1,1,1,1,1,7,3
101,2,fake,1,8.618,43,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,8
101,2,real,1,10.642,61,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,1,1,1,1,1,1,1,1,7,3
101,1,fake,1,4.144,50,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,9
101,1,real,1,4.002,23,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,0,1,1,1,1,1,1,1,1,7,4
101,2,fake,1,8.1,58,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,9
101,2,real,1,12.528,19,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,0,1,1,1,1,1,1,1,1,7,4
101,1,fake,1,4.097,77,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,10
101,1,real,1,3.601,32,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,1,1,1,1,1,1,1,1,7,5
101,2,fake,1,9.818,54,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,0,1,1,1,1,1,1,1,7,10
101,2,real,1,8.702,41,0,4,10,39,2,8,EMILY,0,1,2,1,1,4,3,65,2,4,10,2,,5,5,2,90,2,2,NA,2,33776,1,11,1,1,1,1,1,1,1,1,1,7,5
102,1,fake,1,4.665,51,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,0,0,1,0,1,1,1,0,4,6
102,1,real,1,4.237,57,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,1
102,2,fake,1,5.664,71,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,0,0,1,0,1,1,1,0,4,6
102,2,real,1,2.46,69,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,1
102,1,fake,1,5.576,57,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,10,0,0,0,1,0,1,1,1,0,4,7
102,1,real,1,4.69,47,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,2
102,2,fake,1,3.401,51,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,0,10,0,1,0,1,0,1,1,1,0,4,7
102,2,real,1,14.545,73,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,2
102,1,fake,1,5.472,50,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,0,0,1,0,1,1,1,0,4,8
102,1,real,1,6.325,48,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,3
102,2,fake,1,3.335,61,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,0,0,1,0,1,1,1,0,4,8
102,2,real,1,11.597,57,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,3
102,1,fake,1,5.378,66,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,0,0,1,0,1,1,1,0,4,9
102,1,real,1,4.851,56,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,4
102,2,fake,1,5.151,66,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,0,0,1,0,1,1,1,0,4,9
102,2,real,1,4.542,57,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,4
102,1,fake,1,7.107,NA,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,NA,NA,1,NA,0,1,0,1,1,1,0,4,10
102,1,real,1,4.135,70,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,5
102,2,fake,1,3,69,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,NA,1,0,0,1,0,1,1,1,0,4,10
102,2,real,1,4.515,81,0,8,10,20,2,8,EMILY,27,1,2,2,3,2,1,27,1,3,5,1,,NA,2,3,19,1,3,NA,2,93514,1,11,1,1,0,1,0,1,1,1,0,4,5
103,1,fake,2,2.086,88,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,0,0,0,0,1,1,1,0,3,6
103,1,real,2,5.555,40,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,1,0,0,0,1,1,1,0,3,1
103,2,fake,2,1.048,91,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,0,0,0,0,1,1,1,0,3,6
103,2,real,2,1.193,61,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,1,0,0,0,1,1,1,0,3,1
103,1,fake,2,5.001,52,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,0,0,0,0,0,1,1,1,0,3,7
103,1,real,2,2.901,60,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,1,0,0,0,1,1,1,0,3,2
103,2,fake,2,2.001,51,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,0,0,0,0,0,1,1,1,0,3,7
103,2,real,2,1.49,61,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,1,0,0,0,1,1,1,0,3,2
103,1,fake,2,3.347,51,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,0,0,0,0,1,1,1,0,3,8
103,1,real,2,6.194,71,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,0,1,0,0,0,0,1,1,1,0,3,3
103,2,fake,2,1.047,52,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,0,0,0,0,1,1,1,0,3,8
103,2,real,2,2.67,71,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,0,1,0,0,0,0,1,1,1,0,3,3
103,1,fake,2,4.162,42,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,0,1,1,0,0,0,1,1,1,0,3,9
103,1,real,2,3.775,39,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,1,0,0,0,1,1,1,0,3,4
103,2,fake,2,2.143,32,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,0,1,1,0,0,0,1,1,1,0,3,9
103,2,real,2,1.049,42,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,11,1,1,0,0,0,1,1,1,0,3,4
103,1,fake,2,2.28,61,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,1,10,0,0,0,0,0,1,1,1,0,3,10
103,1,real,2,3.732,71,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,0,1,0,0,0,0,1,1,1,0,3,5
103,2,fake,2,1.889,72,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,10,0,1,0,0,0,1,1,1,0,3,10
103,2,real,2,1.084,71,0,8,20,20,2,8,EMILY,3,NA,2,3,3,3,3,24,2,4,4,1,,1,1,1,69,1,1,NA,2,40004,0,0,1,0,0,0,0,1,1,1,0,3,5
104,1,fake,1,2.594,71,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,0,1,1,1,1,1,1,1,7,6
104,1,real,1,2.14,29,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,0,1,1,0,1,1,1,1,1,1,1,7,1
104,2,fake,1,12.178,90,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,0,1,1,1,1,1,1,1,7,6
104,2,real,1,8.663,70,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,1,1,1,1,1,1,1,1,1,1,7,1
104,1,fake,1,2.79,71,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,0,0,1,1,1,1,1,1,1,7,7
104,1,real,1,2.365,29,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,1,1,1,1,1,1,1,1,7,2
104,2,fake,1,15.033,71,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,0,0,1,1,1,1,1,1,1,7,7
104,2,real,1,5.6,81,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,1,1,1,1,1,1,1,1,7,2
104,1,fake,1,3.6,9,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,0,0,1,1,1,1,1,1,1,1,1,7,8
104,1,real,1,3.3,10,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,1,1,1,1,1,1,1,1,7,3
104,2,fake,1,9.149,50,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,0,0,1,1,1,1,1,1,1,1,1,7,8
104,2,real,1,4.561,50,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,1,1,1,1,1,1,1,1,7,3
104,1,fake,1,2.465,28,0,4,10,39,2,8,EMILY,0,2,1,4,3,2,1,43,2,5,4,1,,1,2,1,65,1,1,NA,2,28602,1,11,1,0,1,1,1,1,1,1,1,7,9
